AEAB80,FG-AD,PD63001511,FS63-002658,TE75,21HM500-1,SO63002805,"10,320.00","10,103.00","9,818.30",284.7,0.5,2.818,Fail,3.048,"1,724.46","-34,562.99","55,600.55","22,762.02",15/5/2020,28/5/2020,1,14,29
AEAO19853,FG-AD-SER,PD63001533,FS63-002719,TE75,21HM200-2,SO63002893,937.768,937.769,860,77.769,1,8.293,Fail,681.778,"11,013.68","1,215.63","73,253.87","85,483.18",7/5/2020,20/5/2020,6,14,15
AEAO592,FG-AD,PD63001516,FS63-002664,TE75,21TM500-1,SO63002821,"5,375.93","5,263.93","5,221.20",42.732,0.5,0.812,Fail,-3.373,"-12,347.80","-2,039.81","5,655.11","-8,732.51",12/5/2020,19/5/2020,2,8,20
AEAS281,FG-AD,PD63001465,FS63-002583,TWIN-L,21HM200-4,SO63002735,305.9,305.9,303.8,2.1,2.1,0.686,Pass,12.643,"1,778.40",-485.601,"1,543.12","2,835.92",28/4/2020,20/5/2020,2,23,24
AEAS300,FG-AD,PD63001466,FS63-002584,TWIN-L,21HM200-5,SO63002735,509.2,509.2,503.6,5.6,2.1,1.1,Pass,39.821,"15,402.46",679.931,"1,901.14","17,983.54",28/4/2020,22/5/2020,2,25,26
AEMR4164,FG-AD,PD63001410,FS63-002466,TWIN-L,21HM200-4,SO63002666,204.9,204.9,200,4.9,2.1,2.391,Fail,-25.496,"-5,496.88",-384.249,515.594,"-5,365.54",24/4/2020,6/5/2020,1,13,15
AEOA20440,FG-AD,PD63001455,FS63-002556,TWIN-L,21HM200-5,SO63002714,100,100,98.2,1.8,2.1,1.8,Pass,42.089,"5,865.72",727.229,0,"6,592.95",7/5/2020,19/5/2020,5,13,23
AEPA13599,FG-AD,PD63001510,FS63-002657,TE75,21HM500-1,SO63002805,"10,312.00","10,312.00","10,217.00",95,0.5,0.921,Fail,0.679,"1,174.25","2,351.94",737.469,"4,263.66",11/5/2020,19/5/2020,5,9,20
AEPA182,FG-AD,PD63001419,FS63-002475,TWIN-L,21HM200-2,SO63002673,"1,010.80","1,010.80","1,010.80",0,1,0,Pass,-44.863,"-50,543.06","-5,415.88",465.023,"-55,493.91",7/5/2020,28/5/2020,1,22,36
AEPF18079,FG-AD,PD63001420,FS63-002476,OT,21TM100-1,SO63002678,"1,003.80","1,003.80","1,001.30",2.5,1,0.249,Pass,5.592,"12,759.62",-120.402,920.224,"13,559.45",12/5/2020,22/5/2020,2,11,30
AEPF18079,FG-AD,PD63001529,FS63-002707,OT,21TM100-1,SO63002875,542,542,540.6,1.4,2.1,0.258,Pass,5.083,"6,356.06",298.686,0,"6,654.75",12/5/2020,22/5/2020,2,11,17
AEPF21238,FG-AD,PD63001578,FS63-002815,OT,21TM100-1,SO63002982,51,51,50.7,0.3,3.1,0.588,Pass,-3.099,-474.558,86.921,0,-387.637,14/5/2020,22/5/2020,2,9,11
AESA254,FG-AD,PD63001061,FS63-001803,TWIN-L,21HM200-5,SO63001985,"1,010.30","1,010.30","1,000.00",10.3,1,1.019,Fail,-20.455,"-20,278.43","-2,115.73","1,838.96","-20,555.20",21/4/2020,15/5/2020,2,25,53
AESA254,FG-AD,PD63001062,FS63-001804,TWIN-L,21HM200-5,SO63001985,"1,010.00","1,010.00",994.7,15.3,1,1.515,Fail,-13.448,"-13,486.98",44.335,0,"-13,442.64",21/4/2020,18/5/2020,4,28,56
AESB12711,FG-AD,PD63001464,FS63-002582,TE75,21TM500-1,SO63002734,"5,300.00","5,130.00","5,107.00",23,0.5,0.448,Pass,1.443,384.765,"3,214.24",0,"3,599.00",12/5/2020,19/5/2020,2,8,23
AESB16911,TRADE-AD,PD63001418,FS63-002474,TE75,21HM200-2,SO63002672,"4,002.76","3,852.76","3,825.00",27.76,0.5,0.721,Fail,-15.81,"-46,301.90","1,182.10","1,653.15","-43,466.66",28/4/2020,8/5/2020,3,11,16
AESB16911,TRADE-AD,PD63001548,FS63-002757,TE75,21HM200-2,SO63002929,"5,300.00","5,225.00","5,186.40",38.6,0.5,0.739,Fail,-17.3,"-65,218.94",726.797,0,"-64,492.15",13/5/2020,22/5/2020,2,10,16
AESB9799,FG-AD,PD63001493,FS63-002633,TWIN-L,21HM200-5,SO63002773,"1,225.00","1,225.00","1,200.00",25,1,2.041,Fail,-19.633,"-23,560.11","-1,194.15","1,481.70","-23,272.55",11/5/2020,18/5/2020,4,8,21
AESB9799,FG-AD,PD63001494,FS63-002634,TWIN-L,21HM200-5,SO63002773,"1,010.00","1,010.00","1,000.00",10,1,0.99,Pass,-22.11,"-20,906.13",-934.448,0,"-21,840.58",13/5/2020,18/5/2020,4,6,21
AESB9799,FG-AD,PD63001495,FS63-002635,TWIN-L,21HM200-5,SO63002773,"1,010.00","1,010.00","1,007.90",2.1,1,0.208,Pass,-22.391,"-20,903.30","-1,389.42",0,"-22,292.72",13/5/2020,21/5/2020,3,9,24
AEUV13233,FG-AD,PD63001483,FS63-002607,TE75,21HM200-3,SO63002762,"5,320.40","5,320.40","5,320.40",0,0.5,0,Pass,-11.631,"-55,155.66","-8,097.70","1,031.14","-62,222.21",15/5/2020,28/5/2020,1,14,31
ANAO21281,FG-AD,PD63001302,FS63-002240,TWIN-L,21HM200-4,SO63002444,"1,618.41","1,618.41","1,600.00",18.407,1,1.137,Fail,7.923,"26,903.22","1,976.95","5,668.64","34,548.81",4/5/2020,18/5/2020,4,15,39
ANAO21281,FG-AD,PD63001303,FS63-002241,TWIN-L,21HM200-4,SO63002444,"1,189.17","1,639.17","1,517.40",121.772,1,7.429,Fail,24.388,"64,448.56","-72,450.23","108,855.00","100,853.34",8/5/2020,28/5/2020,1,21,49
APAB14040,TRADE-AD,PD63000898,FS63-001545,TWIN-L,21HM200-4,SO63001704,"1,010.10","1,010.10","1,003.00",7.1,1,0.703,Pass,-28.204,"-27,257.71","-3,078.49","2,829.53","-27,506.67",30/4/2020,7/5/2020,1,8,59
APAB14040,TRADE-AD,PD63000899,FS63-001546,TWIN-L,21HM500-1,SO63001704,"1,010.00","1,010.00",994.2,15.8,1,1.564,Fail,-29.702,"-26,849.13","-1,864.39",0,"-28,713.52",30/4/2020,8/5/2020,1,9,60
APCF14011,FG-AD,PD63001522,FS63-002695,TWIN-L,21HM200-2,SO63002845,"1,360.00","1,360.00","1,328.00",32,1,2.353,Fail,-8.906,"-52,639.31","-5,202.07","25,407.68","-32,433.70",6/5/2020,27/5/2020,6,22,23
APCF14011,FG-AD,PD63001557,FS63-002766,TWIN-L,21HM200-5,SO63002945,"1,083.33","1,083.33","1,083.00",0.333,1,0.031,Pass,-6.6,"-18,336.31","-1,355.06",89.89,"-19,601.48",8/5/2020,15/5/2020,1,8,8
APCF14011-1,TEST,PD63001462,FS63-002580,TE75,21HM200-4,SO63002742,"1,383.42","1,383.42","1,360.00",23.417,1,1.693,Fail,1.036,"-1,980.84","5,220.43",0,"3,239.59",28/4/2020,7/5/2020,2,10,11
APSA17288,FG-AD,PD63001470,FS63-002588,TE75,Packer_1,SO63002720,"5,540.00","5,540.00","5,540.00",0,0.5,0,Pass,3.493,0,0,"9,391.44","9,391.44",4/5/2020,11/5/2020,5,8,15
APSA17288-1,TEST,PD63001461,FS63-002579,TE75,21HM200-4,SO63002742,"5,300.00","5,800.00","5,540.00",260,0.5,4.483,Fail,5.096,"4,246.52","-17,103.54","27,000.00","14,142.98",27/4/2020,6/5/2020,2,10,10
APUV16880,FG-AD,PD63001108,FS63-001953,TWIN-L,21HM200-4,SO63002096,"1,010.60","1,010.60","1,010.00",0.6,1,0.059,Pass,11.553,"11,714.02",936.453,65.383,"12,715.85",15/5/2020,25/5/2020,1,11,60
APUV16880,FG-AD,PD63001109,FS63-001954,TWIN-L,21HM200-4,SO63002096,"1,010.00","1,010.00","1,010.00",0,1,0,Pass,20.493,"20,602.42","1,952.39",0,"22,554.81",15/5/2020,25/5/2020,1,11,60
APUV19427,FG-AD,PD63001535,FS63-002721,TWIN-L,21HM200-2,SO63002888,308.2,308.2,308.2,0,2.1,0,Pass,-29.414,"-10,000.78","-1,321.77",386.046,"-10,936.51",12/5/2020,28/5/2020,1,17,23
APUV5836,FG-AD,PD63001457,FS63-002560,TWIN-L,21HM200-4,SO63002724,"1,010.70","1,010.70","1,003.90",6.8,1,0.673,Pass,-22.842,"-42,047.61","-3,617.32","1,483.56","-44,181.37",28/4/2020,12/5/2020,2,15,16
APUV5836,FG-AD,PD63001458,FS63-002561,TWIN-L,21HM200-5,SO63002724,510,510,503.9,6.1,2.1,1.196,Pass,-21.825,"-20,483.42",-706.1,0,"-21,189.52",28/4/2020,12/5/2020,2,15,16
CABK21030-4,TEST,PD63001448,FS63-002545,TWIN-L,21HM200-2,SO63002704,345,345,300.2,44.8,2.1,12.986,Fail,25.613,"-12,494.59","2,707.39","14,527.96","4,740.76",30/4/2020,14/5/2020,8,15,21
CESV21722,FG-CO,PD63001445,FS63-002542,TWIN-L,Packer_1,SO63002692,21.1,21.1,21.1,0,3.1,0,Pass,13.521,0,0,283.073,283.073,5/5/2020,7/5/2020,3,3,14
CESV21722-1,TEST,PD63001444,FS63-002541,TWIN-L,21HM75-1,SO63002692,24.498,24.497,21.1,3.397,3.1,13.867,Fail,57.556,987.691,277.538,0,"1,265.23",24/4/2020,6/5/2020,2,13,13
GENA19300,FG-GD,PD63001616,FS63-002879,OT,25PM500-1,SO63003077,"2,035.40","2,035.40","2,035.40",0,1,0,Pass,0.157,42.24,"-1,273.04","1,353.09",122.29,19/5/2020,22/5/2020,2,4,5
MBWH19102,FG-COL-WH,PD63001501,FS63-002649,TWIN-L,21HM200-2,SO63002801,310,310,305.3,4.7,2.1,1.516,Pass,-18.047,"-8,928.59",-282.912,0,"-9,211.50",7/5/2020,19/5/2020,2,13,21
MEBK962,FG-BLACK,PD63001503,FS63-001928,TWIN-L,21HM200-3,PD63001095,"1,010.00","1,010.00","1,000.00",10,1,0.99,Pass,73.362,"44,354.07","6,528.68","59,301.07","110,183.81",1/5/2020,6/5/2020,3,6,7
MEBK962,FG-BLACK,PD63001504,FS63-001929,TWIN-L,21HM200-3,PD63001096,"1,010.00","1,010.00",999.6,10.4,1,1.03,Fail,59.411,"25,134.67","4,722.22","59,338.02","89,194.91",1/5/2020,8/5/2020,3,8,9
MEBL11856,FG-COLOUR,PD63001347,FS63-002342,TWIN-L,21TM500-1,SO63002563,505,505,504.1,0.9,2.1,0.178,Pass,-10.265,"-5,070.33",-899.414,816.609,"-5,153.13",30/4/2020,8/5/2020,1,9,23
MEBL17144,FG-COLOUR,PD63001602,FS63-002859,TWIN-L,21TM500-2,SO63003039,510.7,510.7,509.7,1,2.1,0.196,Pass,3.175,710.728,"-2,171.03","3,447.96","1,987.65",18/5/2020,25/5/2020,1,8,11
MEBL17895,FG-COLOUR,PD63001497,FS63-002639,TWIN-L,21TM500-1,SO63002777,205.4,205.4,201.3,4.1,2.1,1.996,Pass,7.822,"2,331.85",-1.769,"1,216.31","3,546.39",4/5/2020,7/5/2020,1,4,9
MEBL19519,FG-COLOUR,PD63001624,FS63-002903,TWIN-L,21TM500-2,SO63003111,407.3,407.3,406.7,0.6,2.1,0.147,Pass,2.103,"1,054.71","-1,962.97","2,714.03","1,805.77",19/5/2020,25/5/2020,1,7,8
MEBL20133,FG-COLOUR,PD63001311,FS63-002249,TWIN-L,21TM500-1,SO63002471,205,205,204.2,0.8,2.1,0.39,Pass,6.972,878.396,-142.624,"2,015.19","2,750.97",30/4/2020,7/5/2020,1,8,25
MEBL21503,FG-COLOUR,PD63001435,FS63-002494,TWIN-L,21HM200-2,SO63002701,105.1,105.1,103.2,1.9,2.1,1.808,Pass,22.302,"1,065.00",-416.598,"1,509.51","2,157.91",28/4/2020,4/5/2020,1,7,12
MEBL21520,FG-COLOUR,PD63001582,FS63-002822,TWIN-L,21HM75-1,SO63003001,27,31.346,30.9,0.446,3.1,1.423,Pass,61.94,"1,473.37",209.701,0,"1,683.08",13/5/2020,28/5/2020,1,16,17
MEBL21520,FG-COLOUR,PD63001613,FS63-002876,TWIN-L,21HM200-1,SO63003069,52,67.129,64.3,2.829,3.1,4.214,Fail,47.426,"2,303.27",378.348,0,"2,681.62",15/5/2020,28/5/2020,1,14,14
MEBL21702,FG-COLOUR,PD63001541,FS63-002732,TWIN-L,21TM500-1,SO63002905,500,500,499.9,0.1,2.1,0.02,Pass,-15.511,"-8,037.08",-959.641,0,"-8,996.73",7/5/2020,15/5/2020,1,9,10
MEBL21750,FG-COLOUR,PD63001539,FS63-002729,TWIN-L,21HM200-3,SO63002901,105,105,105,0,2.1,0,Pass,-17.512,"-1,528.57",-178.524,0,"-1,707.10",7/5/2020,15/5/2020,1,9,10
MEBL21751,FG-COLOUR,PD63001573,FS63-002806,TWIN-L,21HM200-3,SO63002975,53,58.858,58.3,0.558,3.1,0.948,Pass,28.377,"2,600.36",47.78,312.01,"2,960.15",11/5/2020,18/5/2020,4,8,8
MEBL850,FG-COLOUR,PD63001540,FS63-002730,TWIN-L,21HM200-3,SO63002902,100,100,97.8,2.2,2.1,2.2,Fail,5.804,"1,100.59",712.553,0,"1,813.14",7/5/2020,12/5/2020,2,6,7
